ID_Objet;Item_Weight;ID_Fat_Content;Item_Visibility;ID_Item_Type;Item_MRP;ID_Outlet_Identifier;Outlet_Establishment_Year;ID_Outlet_Size;ID_Outlet_Location_Type;ID_Outlet_Type;Item_Outlet_Sales
69;8.775;1;0.06396817760952248;5;45.9428;2;1987;1;3;2;790.9704
1508;18.85;1;0.01619866;9;129.2626;3;2007;3;2;2;3147.9024
333;14.85;1;0.09344495;1;141.0812;5;2004;4;2;2;1139.8496
464;20.5;2;0.019199733;6;84.3592;7;1997;4;1;2;1816.3024
1222;7.84;2;0.154120252;4;51.935;4;2009;2;3;3;199.74
1087;18.25;1;0.089004389;6;196.7452;6;2002;3;2;2;978.726
1001;10.3;2;0.011117041;14;85.854;2;1987;1;3;2;2683.1740000000004
1308;12.5;1;0.103422709;10;169.9448;5;2004;4;2;2;2897.5616
201;20.25;2;0.102723919;4;93.212;7;1997;4;1;2;1957.452
1287;15.0;1;0.044871033;9;140.3838;2;1987;1;3;2;2528.7084
787;8.325;1;0.029760052;7;38.7138;2;1987;1;3;2;284.2966
155;15.85;1;0.078999287;4;38.6506;3;2007;3;2;2;759.012
1224;13.1;1;0.020870744;5;117.3782;7;1997;4;1;2;1787.6729999999998
1513;6.26;1;0.031599715;10;111.3228;3;2007;3;2;2;2431.5016
88;17.25;1;0.042413704;5;173.1764;4;2009;2;3;3;4466.1864
708;5.765;1;0.072284689;6;119.9098;5;2004;4;2;2;2048.6666
1485;13.6;1;0.009984847;10;175.437;2;1987;1;3;2;1940.807
439;10.5;1;0.052852621;6;88.78299999999999;3;2007;3;2;2;2067.309
407;7.975;1;0.014660821;1;85.125;6;2002;3;2;2;2663.2
858;12.65;2;0.076354362;6;192.1846;4;2009;2;3;3;1146.5076
1330;12.3;1;0.07670963900000001;10;247.846;6;2002;3;2;2;3448.844
173;5.985;1;0.005677876;1;184.8924;6;2002;3;2;2;1665.8316
920;15.15;2;0.012282366;14;132.5284;8;1999;2;1;2;1713.7692
984;12.35;1;0.026681262;4;56.4246;7;1997;4;1;2;810.9444
566;14.3;1;0.127541722;6;84.9224;7;1997;4;1;2;1193.1136
1495;8.695;1;0.119513002;10;93.4094;5;2004;4;2;2;856.8846
1056;16.35;1;0.054463442;11;163.8842;1;1998;3;3;1;165.7842
631;6.135;2;0.06396817760952248;1;151.3366;6;2002;3;2;2;1057.9562
1427;19.5;1;0.015756784;10;185.0608;6;2002;3;2;2;2205.1296
805;9.5;2;0.010907967;14;182.3608;2;1987;1;3;2;2940.1728
113;8.895;1;0.07543556;8;235.8616;5;2004;4;2;2;3046.7008
1087;18.25;1;0.06396817760952248;6;196.8452;7;1997;4;1;2;3327.6684
237;21.35;1;0.115194717;4;258.3278;1;1998;3;3;1;520.6556
833;19.7;1;0.066922802;14;174.83700000000005;5;2004;4;2;2;2999.429
949;16.6;1;0.103195401;7;117.8466;6;2002;3;2;2;942.7728
466;10.895;1;0.035747522000000004;7;133.6284;7;1997;4;1;2;1581.9408
1443;8.51;1;0.016201845;10;195.2478;3;2007;3;2;2;4262.4516
657;14.15;1;0.05837308;14;243.9828;1;1998;3;3;1;731.0484
753;6.65;1;0.087652908;7;128.8678;5;2004;4;2;2;1398.8458
1060;15.25;2;0.065999008;14;177.96599999999995;8;1999;2;1;2;2336.958
1087;18.25;1;0.088750333;6;196.5452;2;1987;1;3;2;2348.9424
177;16.0;2;0.099252438;6;87.4856;5;2004;4;2;2;1054.6272
1326;19.2;1;0.06396817760952248;10;127.831;6;2002;3;2;2;1298.31
1371;12.15;1;0.06396817760952248;10;117.815;3;2007;3;2;2;2330.3
327;8.895;1;0.026384672;6;208.9954;8;1999;2;1;2;4584.6988
202;10.895;1;0.228993134;5;263.4568;1;1998;3;3;1;527.3136
263;16.0;2;0.065431917;5;76.1986;3;2007;3;2;2;1869.5664
555;9.195;1;0.06396817760952248;1;43.6744;4;2009;2;3;3;407.4696
1088;11.35;2;0.043333912;7;201.0742;4;2009;2;3;3;2189.8162
1530;10.0;1;0.08965681199999999;9;144.0102;3;2007;3;2;2;1603.9122
1388;9.395;1;0.039954281;12;82.4908;5;2004;4;2;2;2013.3792
801;20.75;1;0.14940405699999998;3;192.8478;1;1998;3;3;1;774.9912
567;9.8;1;0.0268952;11;128.40200000000002;6;2002;3;2;2;2403.538
559;5.695;1;0.065857092;6;258.5646;4;2009;2;3;3;4380.2982
850;18.2;1;0.161817014;7;37.819;6;2002;3;2;2;219.71400000000003
609;19.35;2;0.082197959;1;49.2034;2;1987;1;3;2;729.051
116;18.35;1;0.015335349;8;106.6938;6;2002;3;2;2;1393.5194
1533;6.36;1;0.00599072;10;163.6526;6;2002;3;2;2;5262.4832
24;9.8;1;0.013898123;15;46.506;4;2009;2;3;3;372.848
612;6.635;2;0.06396817760952248;6;39.7506;2;1987;1;3;2;303.6048
246;18.1;1;0.297883712;5;156.7288;1;1998;3;3;1;314.2576
1294;8.93;1;0.022059594;10;56.0614;1;1998;3;3;1;276.307
283;8.3;1;0.03532494;7;38.9506;2;1987;1;3;2;721.0614
1407;8.895;1;0.124967595;10;112.7544;6;2002;3;2;2;3467.4864
1208;16.35;2;0.062411404;7;225.9062;7;1997;4;1;2;5416.9488
1342;8.6;1;0.032754431;9;140.5154;4;2009;2;3;3;283.6308
241;19.0;2;0.104035148;7;227.772;3;2007;3;2;2;5206.556
1007;7.56;1;0.06390019;6;157.263;6;2002;3;2;2;2503.408
662;12.6;2;0.06264811099999999;6;104.899;2;1987;1;3;2;1960.781
1401;15.6;1;0.111685868;12;184.7924;1;1998;3;3;1;370.1848
856;8.71;1;0.233039817;4;49.5376;1;1998;3;3;1;95.8752
246;18.1;1;0.17824575;5;158.1288;8;1999;2;1;2;3299.7048
231;13.35;1;0.140241213;6;150.2392;3;2007;3;2;2;2684.5056
568;16.6;1;0.06396817760952248;7;173.3738;7;1997;4;1;2;2085.2856
158;6.695;1;0.033935576;6;221.9456;5;2004;4;2;2;2210.456
691;16.6;1;0.026537206;6;57.2614;7;1997;4;1;2;1049.9666
1377;15.35;1;0.015673267;12;145.047;5;2004;4;2;2;2719.793
179;19.7;1;0.089083914;7;54.593;1;1998;3;3;1;56.593
864;14.3;1;0.131152799;1;78.6328;3;2007;3;2;2;231.6984
425;10.0;1;0.045818773;6;138.718;2;1987;1;3;2;1398.18
51;14.8;1;0.044869794000000005;15;76.467;5;2004;4;2;2;1531.34
486;8.71;2;0.04605781;5;43.8744;8;1999;2;1;2;633.8416
296;12.15;1;0.030815427000000006;6;252.0698;1;1998;3;3;1;1014.6792
1470;17.85;1;0.01806055;9;97.0094;6;2002;3;2;2;2094.6068
1099;9.5;2;0.035205866;7;171.3448;8;1999;2;1;2;2386.2272
980;11.8;2;0.076705948;14;34.7558;5;2004;4;2;2;780.9834
477;14.1;1;0.089677773;4;139.8496;7;1997;4;1;2;1693.7952
676;19.35;2;0.065520388;11;168.3816;7;1997;4;1;2;1342.2528
938;19.75;1;0.012518707;7;190.6872;3;2007;3;2;2;4916.2672
515;10.3;2;0.050353695;4;78.696;3;2007;3;2;2;1757.7120000000002
995;10.8;1;0.083016832;5;193.4504;3;2007;3;2;2;2876.256
890;17.75;2;0.06396817760952248;7;139.9838;6;2002;3;2;2;1966.7732
68;8.575;1;0.023983258;15;106.328;4;2009;2;3;3;958.752
39;19.1;1;0.075836522;5;40.2138;1;1998;3;3;1;81.2276
518;20.7;2;0.100330684;7;123.4388;8;1999;2;1;2;1238.388
123;6.57;1;0.066014596;8;259.7278;2;1987;1;3;2;2863.6058
615;5.78;2;0.07429945;14;264.9568;6;2002;3;2;2;1845.5976
594;6.92;2;0.131128467;3;93.1804;8;1999;2;1;2;1561.9668
304;20.25;2;0.014816356;5;194.1162;8;1999;2;1;2;3848.324
919;13.65;1;0.049318315;7;149.005;6;2002;3;2;2;2097.27
703;13.5;2;0.017960491999999998;14;81.596;3;2007;3;2;2;639.168
1396;16.5;1;0.035801238;9;92.612;4;2009;2;3;3;559.2719999999998
519;16.7;2;0.038606365;14;146.5102;6;2002;3;2;2;2770.3938
273;8.68;1;0.008871687;6;99.7384;4;2009;2;3;3;295.6152
778;7.235;1;0.058369013;14;115.2834;4;2009;2;3;3;1267.0174
8;16.75;2;0.06396817760952248;15;39.3822;7;1997;4;1;2;353.5398
32;15.35;1;0.07326933599999999;15;92.112;5;2004;4;2;2;1118.544
582;10.8;1;0.049677651;7;245.9144;2;1987;1;3;2;4655.2736
1513;6.26;1;0.031470832000000004;10;110.2228;8;1999;2;1;2;1547.3192
1066;5.63;2;0.024579432;11;105.3306;8;1999;2;1;2;1045.306
594;6.92;2;0.131665479;3;91.8804;3;2007;3;2;2;275.6412
248;12.15;1;0.015523707;6;212.0928;4;2009;2;3;3;2735.1064
568;16.6;1;0.122475364;7;175.5738;6;2002;3;2;2;347.5476
339;9.195;1;0.107891398;14;182.7634;7;1997;4;1;2;3817.0314
736;19.0;1;0.128065918;14;104.3622;5;2004;4;2;2;1905.5196
1229;9.395;1;0.045361705;14;83.825;6;2002;3;2;2;665.8
1365;9.8;1;0.090390357;12;192.1478;2;1987;1;3;2;2324.9736
1502;18.85;1;0.052054819;9;189.1846;7;1997;4;1;2;2101.9306
1316;9.13;1;0.051952573;10;152.3024;6;2002;3;2;2;1821.6288
401;9.0;2;0.050786366;4;152.2024;3;2007;3;2;2;3643.2576
1334;17.1;1;0.067141355;10;114.586;5;2004;4;2;2;2942.836
846;6.715;2;0.121485195;1;40.2454;2;1987;1;3;2;587.2356
1355;5.82;1;0.080640478;10;167.77900000000002;7;1997;4;1;2;2886.243
822;18.7;1;0.037699254;7;110.2886;6;2002;3;2;2;2223.772
967;7.93;1;0.06396817760952248;6;123.2414;4;2009;2;3;3;487.3656
1460;18.75;1;0.034501405;10;211.7218;3;2007;3;2;2;5770.4886
109;5.0;1;0.044004675;15;188.853;7;1997;4;1;2;5502.837
571;7.445;1;0.06396817760952248;1;76.8354;7;1997;4;1;2;2181.8266
1061;20.85;1;0.121250374;14;193.9452;7;1997;4;1;2;1565.9616
669;20.85;1;0.06396817760952248;11;115.1808;4;2009;2;3;3;1054.6272
1254;19.2;1;0.100230114;6;112.9886;8;1999;2;1;2;1667.829
1317;17.35;1;0.167383061;10;175.6712;7;1997;4;1;2;2812.3392
808;14.3;2;0.034404732;1;98.1726;5;2004;4;2;2;489.36300000000006
1104;19.5;1;0.082719632;4;179.3002;6;2002;3;2;2;2865.6032
862;6.675;1;0.041913535;14;90.7462;5;2004;4;2;2;1665.8316
1302;8.18;1;0.0132043;10;143.8154;3;2007;3;2;2;2694.4926
549;6.98;1;0.041105789;4;83.4934;7;1997;4;1;2;1555.9746
592;16.85;1;0.036463975;14;90.7488;6;2002;3;2;2;543.2928
1457;14.8;1;0.01946418;9;196.3794;2;1987;1;3;2;1950.794
1151;12.3;2;0.06396817760952248;14;57.3562;2;1987;1;3;2;177.7686
259;7.435;1;0.123086812;16;206.9638;6;2002;3;2;2;1035.319
458;15.1;2;0.105646853;7;42.8796;5;2004;4;2;2;949.4308
1140;9.195;2;0.118149377;14;160.5578;3;2007;3;2;2;1283.6624
96;10.1;1;0.046545786;8;59.9878;2;1987;1;3;2;484.7024
263;16.0;2;0.065009745;5;79.5986;2;1987;1;3;2;934.7832
700;17.7;2;0.016630303;7;48.1034;6;2002;3;2;2;534.6374
739;8.1;2;0.134532392;4;39.448;8;1999;2;1;2;878.8560000000001
747;20.6;1;0.083133128;1;120.1756;8;1999;2;1;2;1332.9316
1458;20.35;1;0.039428167;10;127.9678;4;2009;2;3;3;3560.6984
1211;8.195;1;0.06396817760952248;1;93.1462;4;2009;2;3;3;647.8234
975;17.75;1;0.034823127;5;248.675;6;2002;3;2;2;4993.5
206;7.475;1;0.148492521;7;240.6854;5;2004;4;2;2;1691.7978
939;19.0;2;0.06590129900000001;7;188.7214;4;2009;2;3;3;1695.7926
552;12.6;2;0.041622264;7;124.0072;8;1999;2;1;2;4042.7376
616;7.895;2;0.0945493;3;102.6332;5;2004;4;2;2;1640.5312
590;17.1;1;0.12867498300000002;7;112.3886;6;2002;3;2;2;2334.9606
974;8.355;1;0.188322664;4;148.5418;4;2009;2;3;3;2207.127
355;18.5;1;0.052025392;14;118.4124;2;1987;1;3;2;2370.248
1213;8.975;2;0.01516265;4;101.899;1;1998;3;3;1;103.199
620;10.1;2;0.053584207;7;224.4088;7;1997;4;1;2;4697.8848
911;9.285;2;0.020989132;14;158.6578;2;1987;1;3;2;2406.867
1232;11.6;2;0.144017405;5;238.3222;7;1997;4;1;2;5736.5328
1205;12.5;1;0.081465335;11;220.7798;4;2009;2;3;3;6611.394
600;16.0;1;0.041177505;14;142.3496;3;2007;3;2;2;3246.4408
61;14.15;1;0.042352822000000005;5;51.6982;4;2009;2;3;3;1262.3568
1327;20.2;1;0.074541867;10;94.1462;4;2009;2;3;3;1758.3778
914;13.65;2;0.18454121;4;211.5902;6;2002;3;2;2;4672.5844
1469;17.25;1;0.114160573;10;253.1724;3;2007;3;2;2;3775.086
38;5.655;1;0.175352413;15;147.4102;8;1999;2;1;2;2478.7734
389;20.75;2;0.083590755;6;182.2318;5;2004;4;2;2;3067.3406
900;5.175;2;0.029471408;14;105.4622;2;1987;1;3;2;3281.7282
832;20.0;2;0.028282832;7;46.2744;3;2007;3;2;2;1086.5856
1168;11.8;1;0.06396817760952248;7;46.5402;1;1998;3;3;1;229.701
302;16.75;2;0.008208341999999999;4;102.8674;6;2002;3;2;2;1528.011
41;18.35;1;0.03334929;5;155.034;4;2009;2;3;3;1990.742
450;12.8;1;0.076060037;7;95.141;7;1997;4;1;2;868.8689999999997
1357;19.75;1;0.014301326;10;103.0332;7;1997;4;1;2;1230.3984
232;8.75;2;0.074931201;7;187.6556;4;2009;2;3;3;938.778
280;13.3;1;0.080131363;5;234.03;4;2009;2;3;3;4194.54
1376;18.85;1;0.167444431;10;194.6136;2;1987;1;3;2;1166.4816
1081;9.695;2;0.03033748;14;222.9114;8;1999;2;1;2;5764.4964
337;20.7;1;0.04874969;7;37.5506;5;2004;4;2;2;113.8518
511;11.1;1;0.111298111;7;191.7846;3;2007;3;2;2;3057.3536
416;8.975;2;0.05268526;4;83.3224;2;1987;1;3;2;3579.3408
296;12.15;1;0.018485511;6;253.1698;4;2009;2;3;3;1522.0188
1306;7.67;1;0.184689756;10;35.4216;2;1987;1;3;2;450.0808
879;13.8;2;0.064153845;7;76.9012;2;1987;1;3;2;607.2096
972;4.785;1;0.092516598;2;120.1098;2;1987;1;3;2;1325.6078
579;20.0;2;0.104245198;4;105.3622;8;1999;2;1;2;1270.3464
107;8.395;1;0.07226985;8;254.104;4;2009;2;3;3;3542.056
707;6.175;2;0.17980696100000002;11;95.2752;4;2009;2;3;3;1534.0032
203;8.21;1;0.044995631;5;89.2198;8;1999;2;1;2;1308.297
179;19.7;1;0.053523765;7;55.393;3;2007;3;2;2;1471.418
1273;19.6;1;0.041459372;10;89.6514;4;2009;2;3;3;1239.7196
1383;7.5;1;0.036234918;9;175.3028;7;1997;4;1;2;3896.2616
830;5.845;2;0.105445801;6;214.4218;4;2009;2;3;3;1496.0526
1450;11.395;1;0.06396817760952248;9;151.6708;2;1987;1;3;2;3460.8284
383;7.17;2;0.05997133;7;132.1968;4;2009;2;3;3;2870.9296
1005;5.75;2;0.075595405;5;114.7176;3;2007;3;2;2;1259.6936
404;15.5;2;0.21037580600000005;7;178.2028;1;1998;3;3;1;177.1028
317;7.76;1;0.059341019;14;99.77;5;2004;4;2;2;798.96
914;13.65;2;0.18520944;4;212.9902;3;2007;3;2;2;3185.853
550;10.8;1;0.098566832;11;98.3042;8;1999;2;1;2;1488.063
511;11.1;1;0.11084417;7;189.2846;8;1999;2;1;2;5159.2842
538;12.8;2;0.023567538;11;226.8404;8;1999;2;1;2;4500.808
989;8.785;1;0.06396817760952248;7;123.0414;1;1998;3;3;1;121.8414
398;20.6;2;0.04792722;7;185.9556;5;2004;4;2;2;4318.3788
343;7.89;1;0.036207786;5;121.0782;6;2002;3;2;2;3456.1678
1009;16.85;1;0.044377096;7;185.8266;2;1987;1;3;2;1659.8394
1338;16.35;1;0.034742632;10;127.402;6;2002;3;2;2;759.012
836;17.35;2;0.062979148;1;87.98299999999998;6;2002;3;2;2;1707.777
1449;12.6;1;0.007450258;10;186.7556;2;1987;1;3;2;2816.334000000001
1498;5.32;1;0.093027718;9;101.4674;8;1999;2;1;2;2954.1546
1044;13.0;2;0.083498083;4;199.4426;5;2004;4;2;2;593.2278
1346;19.85;1;0.025963795;10;46.3376;5;2004;4;2;2;1150.5024
1461;17.6;1;0.019012262;9;237.159;3;2007;3;2;2;3072.667
1489;14.6;1;0.059393919;10;181.7976;5;2004;4;2;2;3259.7568
365;7.55;1;0.027212058;4;152.734;8;1999;2;1;2;2756.412000000001
625;13.8;1;0.013263968;4;106.9254;7;1997;4;1;2;2930.1858
1160;17.25;2;0.079113947;14;99.2068;1;1998;3;3;1;97.2068
1506;10.1;1;0.03020851;9;153.1656;7;1997;4;1;2;1544.656
1146;14.3;2;0.049634817000000005;11;212.5586;2;1987;1;3;2;3165.8790000000013
163;9.8;1;0.047187038;1;100.6016;7;1997;4;1;2;1619.2256
1507;11.3;1;0.066681333;10;194.4478;7;1997;4;1;2;387.4956
1306;7.67;1;0.185218446;10;36.3216;6;2002;3;2;2;415.4592
85;13.8;1;0.162462044;5;55.893;1;1998;3;3;1;226.372
443;10.395;1;0.031273559;13;160.0604;8;1999;2;1;2;1267.6832
838;20.7;1;0.042836778;5;175.8028;7;1997;4;1;2;1593.9252
405;17.35;2;0.146895866;13;149.605;4;2009;2;3;3;3745.125
1456;16.35;1;0.013420878999999998;12;104.828;4;2009;2;3;3;1810.976
663;19.35;1;0.026181893;7;167.0474;7;1997;4;1;2;2358.2636
1410;15.2;1;0.012184998999999998;9;50.3034;3;2007;3;2;2;145.8102
487;14.3;1;0.026428924;6;78.2302;4;2009;2;3;3;554.6114
1234;20.0;2;0.06396817760952248;6;127.3678;7;1997;4;1;2;1780.3492
971;10.1;2;0.045950475;14;38.2848;3;2007;3;2;2;1230.3984
888;8.18;2;0.08252970400000001;6;56.9588;8;1999;2;1;2;744.3644
1104;19.5;1;0.082552214;4;179.8002;7;1997;4;1;2;716.4008
754;18.7;1;0.08927225300000001;14;254.7672;7;1997;4;1;2;5113.344
508;12.35;2;0.072541731;5;48.5692;6;2002;3;2;2;886.8456
810;16.0;2;0.017536671;11;45.5718;2;1987;1;3;2;1039.9796
107;8.395;1;0.072088552;8;253.704;8;1999;2;1;2;4554.072
972;4.785;1;0.092781435;2;119.7098;6;2002;3;2;2;1807.647
1361;5.03;1;0.008644894;10;122.6756;5;2004;4;2;2;2665.8632
1170;15.6;1;0.025342692000000003;14;174.3054;3;2007;3;2;2;1751.054
1539;7.285;1;0.031145743;10;173.6054;5;2004;4;2;2;2626.581
153;20.35;1;0.06396817760952248;14;120.9072;8;1999;2;1;2;1470.0864
712;17.7;1;0.030108283;14;165.9816;3;2007;3;2;2;4362.3216
381;20.25;2;0.022639471;5;248.4092;3;2007;3;2;2;2241.0828
1165;8.945;2;0.06396817760952248;5;264.791;3;2007;3;2;2;4733.838
235;18.25;1;0.015278899;14;199.0084;7;1997;4;1;2;3174.5344
1458;20.35;1;0.039329257;10;127.6678;8;1999;2;1;2;2924.8594
698;16.75;2;0.008579863;11;72.3038;8;1999;2;1;2;960.7494
135;12.1;1;0.028164527;8;178.166;1;1998;3;3;1;539.298
148;18.5;2;0.06396817760952248;5;144.2102;5;2004;4;2;2;2041.3428
146;15.0;2;0.054367971;4;58.5904;5;2004;4;2;2;996.0368
219;19.5;2;0.0273467;4;158.99200000000005;7;1997;4;1;2;1757.7120000000002
962;13.65;1;0.016001434;2;230.6668;3;2007;3;2;2;1842.9344
397;13.15;2;0.165328057;7;170.6764;5;2004;4;2;2;3435.528
1184;20.6;2;0.030510526;5;211.4244;7;1997;4;1;2;7833.8028
30;6.28;1;0.027699863;15;87.9198;5;2004;4;2;2;1221.0772
351;5.925;2;0.09646733;5;42.8086;7;1997;4;1;2;669.1289999999998
604;17.7;1;0.011636708;6;94.541;6;2002;3;2;2;1061.951
311;18.85;1;0.141642219;4;168.1132;7;1997;4;1;2;2874.9244
661;17.5;1;0.028009382000000003;11;141.718;1;1998;3;3;1;419.454
267;17.7;1;0.1164455;14;182.8266;2;1987;1;3;2;5163.9448
1059;16.1;2;0.013584408;7;107.7596;2;1987;1;3;2;323.5788
567;9.8;1;0.026950104;11;128.40200000000002;4;2009;2;3;3;1265.02
1467;7.565;1;0.054751689000000006;9;54.793;6;2002;3;2;2;622.523
1166;17.6;2;0.076121831;11;111.7202;7;1997;4;1;2;1125.202
999;12.15;2;0.058516562;7;164.1552;8;1999;2;1;2;5198.5664
1216;9.31;1;0.037923509;6;61.651;2;1987;1;3;2;379.506
977;19.25;2;0.058365706;6;82.1908;8;1999;2;1;2;2432.8332
1018;9.5;1;0.031346387;7;110.7228;6;2002;3;2;2;1657.842
1377;15.35;1;0.015663185;12;143.947;2;1987;1;3;2;3006.087
10;17.85;1;0.038040837;15;189.1188;3;2007;3;2;2;3237.1196
110;7.02;1;0.049823902;5;82.225;2;1987;1;3;2;2746.425
7;12.3;1;0.069446588;15;106.3938;5;2004;4;2;2;857.5504
557;5.46;2;0.03217132;4;184.824;5;2004;4;2;2;4287.752
647;15.1;1;0.026046138;6;147.2076;6;2002;3;2;2;1773.6912
1168;11.8;1;0.121848436;7;46.8402;6;2002;3;2;2;597.2226
1420;19.25;1;0.108470504;10;33.4558;4;2009;2;3;3;441.4254
694;13.65;2;0.06396817760952248;14;55.8588;6;2002;3;2;2;1431.47
562;13.35;1;0.038494623;14;240.2564;2;1987;1;3;2;2860.2768
719;13.15;2;0.038029746;14;88.6856;6;2002;3;2;2;1757.7120000000002
360;14.3;2;0.065207559;7;89.8856;7;1997;4;1;2;966.7416
467;12.3;1;0.037014587;14;115.1834;6;2002;3;2;2;1958.1178
867;7.825;1;0.133281968;11;63.2826;1;1998;3;3;1;129.1652
39;19.1;1;0.045299563;5;38.8138;5;2004;4;2;2;365.5242
319;8.71;1;0.121149472;4;93.7778;2;1987;1;3;2;1783.6782
1547;19.6;1;0.094083303;10;252.2698;2;1987;1;3;2;2790.3678
1104;19.5;1;0.06396817760952248;4;179.3002;8;1999;2;1;2;2328.3026
835;15.85;1;0.06396817760952248;2;174.737;3;2007;3;2;2;2822.992
1191;17.6;2;0.016060186;2;47.2402;6;2002;3;2;2;505.3422
1128;19.1;1;0.096733815;7;233.1958;7;1997;4;1;2;5141.3076
419;6.13;1;0.102607233;7;54.0298;4;2009;2;3;3;808.947
790;6.55;1;0.024521191;2;100.6332;5;2004;4;2;2;2665.8632
1181;16.5;2;0.16062411599999998;14;143.8128;3;2007;3;2;2;2588.6304
1412;17.0;1;0.052165855;9;125.073;2;1987;1;3;2;1108.557
182;10.5;2;0.06396817760952248;1;162.421;6;2002;3;2;2;1304.968
1294;8.93;1;0.06396817760952248;10;55.4614;6;2002;3;2;2;331.5684
442;16.1;2;0.024928351;7;95.141;2;1987;1;3;2;3089.312
197;16.25;1;0.057485328;7;126.2046;8;1999;2;1;2;1867.569
152;13.35;2;0.149669322;14;180.266;6;2002;3;2;2;898.83
731;5.15;2;0.06116551200000001;11;125.6388;5;2004;4;2;2;2848.2924
697;7.865;1;0.06100886;3;166.0526;2;1987;1;3;2;3617.9572
25;9.895;1;0.167799329;15;239.4564;5;2004;4;2;2;5243.8408
1317;17.35;1;0.167351411;10;176.0712;5;2004;4;2;2;2109.2544
108;8.365;1;0.071832909;8;36.1506;5;2004;4;2;2;721.0614
862;6.675;1;0.041886576;14;92.1462;2;1987;1;3;2;1203.1006
1445;17.35;1;0.020542737;12;80.5618;2;1987;1;3;2;322.2472
140;18.85;1;0.091008572;8;129.6336;8;1999;2;1;2;3195.84
666;6.575;2;0.07549348;2;143.5444;5;2004;4;2;2;3338.3212
899;12.65;2;0.156286566;7;238.9538;8;1999;2;1;2;4086.0146
1347;15.2;1;0.033735909;10;110.9912;4;2009;2;3;3;1856.2504
385;7.07;1;0.093653464;14;113.3834;5;2004;4;2;2;1267.0174
161;13.65;1;0.036107198;14;184.4924;4;2009;2;3;3;5182.5872
340;7.06;2;0.073480266;16;58.8904;1;1998;3;3;1;58.5904
94;11.8;1;0.113234914;15;186.3924;2;1987;1;3;2;5367.6796
157;9.3;1;0.016054884;5;250.2092;6;2002;3;2;2;5976.2208
181;13.6;1;0.117537563;14;195.4136;2;1987;1;3;2;5443.5808
1432;19.5;1;0.01430324;10;57.2614;6;2002;3;2;2;1547.3192
609;19.35;2;0.137697119;1;47.1034;1;1998;3;3;1;145.8102
889;13.1;2;0.06396817760952248;7;178.9318;8;1999;2;1;2;3067.3406
1023;16.7;2;0.060863167;1;97.6384;5;2004;4;2;2;2857.6136
796;5.785;2;0.06396817760952248;7;87.1856;5;2004;4;2;2;1406.1696
55;6.13;1;0.07685520700000001;5;59.3536;8;1999;2;1;2;1470.0864
1465;9.8;1;0.024482644;9;116.2492;4;2009;2;3;3;2896.23
930;7.42;1;0.020474913;14;248.4092;4;2009;2;3;3;996.0368
921;16.7;2;0.062044506;14;57.4562;7;1997;4;1;2;948.0992
904;9.0;1;0.079794329;4;80.1644;3;2007;3;2;2;1178.466
1533;6.36;1;0.00597362;10;164.5526;2;1987;1;3;2;2137.8838
1135;17.7;1;0.146973462;5;184.1292;1;1998;3;3;1;547.2876
653;16.5;1;0.07376631;4;208.5638;2;1987;1;3;2;2691.8294
33;11.85;1;0.13267058;5;96.4726;7;1997;4;1;2;978.726
887;10.195;2;0.012455787;11;197.511;5;2004;4;2;2;2356.932
919;13.65;1;0.04929502;7;150.505;8;1999;2;1;2;2696.49
608;20.35;1;0.054362695;14;117.9466;3;2007;3;2;2;1649.8524
1511;20.2;1;0.110356797;10;62.051;1;1998;3;3;1;126.502
766;13.85;2;0.08527498800000001;11;119.6124;7;1997;4;1;2;2014.7108
186;8.05;2;0.164542555;5;112.2518;2;1987;1;3;2;1707.777
644;7.365;1;0.160292264;14;94.712;6;2002;3;2;2;932.12
543;12.5;1;0.112859454;4;118.344;3;2007;3;2;2;2157.192
540;7.42;2;0.021569566;13;184.8582;5;2004;4;2;2;4643.955
508;12.35;2;0.072334667;5;49.1692;2;1987;1;3;2;886.8456
955;6.75;2;0.108148913;5;95.6752;2;1987;1;3;2;958.752
1542;16.75;1;0.07585337;9;36.8532;8;1999;2;1;2;1150.5024
542;19.35;2;0.062655235;1;163.3184;6;2002;3;2;2;2641.8944
1239;9.6;2;0.022278477;2;102.499;7;1997;4;1;2;1547.985
881;19.85;2;0.020961192;14;62.0194;4;2009;2;3;3;619.194
647;15.1;1;0.025993423;6;147.4076;7;1997;4;1;2;2808.3444
813;6.59;1;0.105577348;7;85.6908;5;2004;4;2;2;1929.4884
902;16.75;1;0.129086113;2;89.4856;8;1999;2;1;2;1054.6272
128;15.2;1;0.113125627;15;38.6848;6;2002;3;2;2;1155.8288
1101;13.0;2;0.070699313;14;65.7484;3;2007;3;2;2;1174.4712
1086;5.86;2;0.151467821;11;154.1314;4;2009;2;3;3;3412.8908
1450;11.395;1;0.03616416;9;150.1708;1;1998;3;3;1;300.9416
997;20.85;1;0.062606583;6;192.2478;1;1998;3;3;1;387.4956
1142;5.035;2;0.079844043;2;226.3036;2;1987;1;3;2;4098.6648
312;11.15;1;0.120139206;5;45.0744;8;1999;2;1;2;452.744
1185;6.38;1;0.032028115;5;178.3344;4;2009;2;3;3;3211.8192
1403;8.39;1;0.120497266;10;162.2868;7;1997;4;1;2;2620.5888
861;5.675;2;0.023492524;14;155.5288;5;2004;4;2;2;1414.1592
598;15.7;2;0.122657336;7;110.1544;8;1999;2;1;2;1565.9616
